query_id,city,query_type,target_aspect,target_role,query_text_zh,query_en_target,hotel_id,hotel_name,sentence_id,sentence_text,sentence_aspect,sentence_sentiment,review_id,relevance,aspect_match,polarity_match,notes,pooled_from
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,a3d7d7d17030976e_s012,"It may be the closest Marriott property to my client but there's plenty of public transportation in downtown Chicago, you can stay other nicer places that aren't over-priced (I recommend Blackstone Renaissance!)",location_transport,positive,a3d7d7d17030976e,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank;plain_city_test_rerank
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,fb794268629cf31a_s000,"This hotel is located away from downtown, but can reached with a short taxi ride or the transit system.",location_transport,positive,fb794268629cf31a,,,,,aspect_main_fallback_rerank;aspect_main_rerank;plain_city_test_rerank
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,fe0de34f810dcc8e_s013,This hotel will be my place when in Chicago! PS:,general,positive,fe0de34f810dcc8e,,,,,plain_city_test_rerank
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,c7eb825cee4c265e_s000,This hotel is in the hospital/UIC district of Chicago.,location_transport,positive,c7eb825cee4c265e,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,fe0de34f810dcc8e_s010,"All in all, this hotel is a Chicago Gem.",value,positive,fe0de34f810dcc8e,,,,,plain_city_test_rerank
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,223f4a0acd7fe692_s003,"Located in the near West, the hotel has a great location to take advantage of everything the downtown area has to offer.",location_transport,positive,223f4a0acd7fe692,,,,,aspect_main_no_rerank
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,c7eb825cee4c265e_s005,Its about 30 min drive downtown but there are transit options as well.,location_transport,neutral,c7eb825cee4c265e,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,ef836ca8df084779_s007,Nice to be away from downtown bustle but easily accessible.,location_transport,positive,ef836ca8df084779,,,,,aspect_main_no_rerank
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,223f4a0acd7fe692_s000,The chicago Marriott across Ashland ave.t at Med District/UIC is a gem.,location_transport,positive,223f4a0acd7fe692,,,,,aspect_main_no_rerank
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,a9b31551cfbd228d_s000,"Hotel staff was friendly upon checking in, Hotel provided short radius shuttle for shopping trips..",service,positive,a9b31551cfbd228d,,,,,plain_city_test_rerank
q079,Chicago,multi_aspect_strong,location_transport,focus,请推荐Chicago在服务、安静睡眠、位置交通三方面都比较均衡的酒店。,hotel in Chicago with convenient location and transportation,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,fd03cf5a67937e1b_s002,It is located close to the metro station.,location_transport,positive,fd03cf5a67937e1b,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,room_facilities,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with comfortable rooms and facilities,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,e2c6fdca4d0b4650_s001,"Room was comfortable, and clean.",cleanliness,positive,e2c6fdca4d0b4650,,,,,plain_city_test_rerank
q080,Dallas,multi_aspect_strong,room_facilities,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with comfortable rooms and facilities,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,359df474d75da2a1_s010,There are lots of amenities.,room_facilities,positive,359df474d75da2a1,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,room_facilities,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with comfortable rooms and facilities,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,9a164e5741f44370_s000,"The rooms are very nicely decorate and cleaned, really enjoyed staying here.",room_facilities,positive,9a164e5741f44370,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,room_facilities,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with comfortable rooms and facilities,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,75cd712953cb206b_s004,The bed was very comfortable.,room_facilities,positive,75cd712953cb206b,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank;plain_city_test_rerank
q080,Dallas,multi_aspect_strong,room_facilities,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with comfortable rooms and facilities,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,a27865b6160ea10b_s002,The hotel itself was really nice as well.,general,positive,a27865b6160ea10b,,,,,plain_city_test_rerank
q080,Dallas,multi_aspect_strong,room_facilities,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with comfortable rooms and facilities,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,e2c6fdca4d0b4650_s002,We liked the suite and a nice layout.,room_facilities,positive,e2c6fdca4d0b4650,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,room_facilities,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with comfortable rooms and facilities,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,5fbcaa8bdef41d53_s002,Hotel location central to a lot of things.,location_transport,positive,5fbcaa8bdef41d53,,,,,plain_city_test_rerank
q080,Dallas,multi_aspect_strong,room_facilities,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with comfortable rooms and facilities,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,923ad2587b7f310c_s000,"Honestly, the size of the room was great.",room_facilities,positive,923ad2587b7f310c,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,room_facilities,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with comfortable rooms and facilities,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,359df474d75da2a1_s008,The room is clean and user friendly.,cleanliness,positive,359df474d75da2a1,,,,,plain_city_test_rerank
q080,Dallas,multi_aspect_strong,value,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with good value for money,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,f5b07d7fd5826db0_s007,Overall a good choice for an overnight stay.,value,positive,f5b07d7fd5826db0,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,value,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with good value for money,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,f5b07d7fd5826db0_s008,The price was reasonable.,value,neutral,f5b07d7fd5826db0,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,value,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with good value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,a27865b6160ea10b_s002,The hotel itself was really nice as well.,general,positive,a27865b6160ea10b,,,,,plain_city_test_rerank
q080,Dallas,multi_aspect_strong,value,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with good value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,1ba6f1bee9ad83ab_s031,Their hotel ended up being MUCH nicer.,general,positive,1ba6f1bee9ad83ab,,,,,plain_city_test_rerank
q080,Dallas,multi_aspect_strong,value,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with good value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,c0ed54302d43d5a9_s002,Luckily the Doubletree hotel was willing to match the price for us!,value,neutral,c0ed54302d43d5a9,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,value,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with good value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,5fbcaa8bdef41d53_s002,Hotel location central to a lot of things.,location_transport,positive,5fbcaa8bdef41d53,,,,,plain_city_test_rerank
q080,Dallas,multi_aspect_strong,value,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with good value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,7aa75482fc9d5628_s012,It's a good bargain-,value,positive,7aa75482fc9d5628,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,value,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with good value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,a27865b6160ea10b_s003,"Would absolutely recommend this hotel to anyone, and I will certainly be staying there anytime I go to Dallas.",general,positive,a27865b6160ea10b,,,,,plain_city_test_rerank
q080,Dallas,multi_aspect_strong,value,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with good value for money,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,e2c6fdca4d0b4650_s000,This hotel is conveniently located in Dallas next to a major freeway and you can get anywhere from here.,location_transport,positive,e2c6fdca4d0b4650,,,,,plain_city_test_rerank
q080,Dallas,multi_aspect_strong,value,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with good value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,c0ed54302d43d5a9_s000,"I booked a guest for this hotel in October and had a hotel confirmation number - didn't matter - when our guest showed up in January, they told him he had been bumped because another guest was extending their stay at a higher rate.",value,negative,c0ed54302d43d5a9,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,cleanliness,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with clean and hygienic rooms,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,e2c6fdca4d0b4650_s001,"Room was comfortable, and clean.",cleanliness,positive,e2c6fdca4d0b4650,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank;plain_city_test_rerank
q080,Dallas,multi_aspect_strong,cleanliness,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with clean and hygienic rooms,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,359df474d75da2a1_s008,The room is clean and user friendly.,cleanliness,positive,359df474d75da2a1,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank;plain_city_test_rerank
q080,Dallas,multi_aspect_strong,cleanliness,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with clean and hygienic rooms,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,1ba6f1bee9ad83ab_s005,Inside the hotel its dated and dirty.,cleanliness,negative,1ba6f1bee9ad83ab,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank;plain_city_test_rerank
q080,Dallas,multi_aspect_strong,cleanliness,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with clean and hygienic rooms,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,5fbcaa8bdef41d53_s003,Hotel not maintained. Not clean.,cleanliness,negative,5fbcaa8bdef41d53,,,,,aspect_main_no_rerank
q080,Dallas,multi_aspect_strong,cleanliness,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with clean and hygienic rooms,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,39e05ab75911b052_s001,"Comfortable bed, clean and quiet room with friendly, attentive staff.",cleanliness,positive,39e05ab75911b052,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,cleanliness,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with clean and hygienic rooms,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,a3078932f59ed732_s003,The rooms were adequate.,general,neutral,a3078932f59ed732,,,,,plain_city_test_rerank
q080,Dallas,multi_aspect_strong,cleanliness,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with clean and hygienic rooms,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,74253f6620c5c202_s001,"They were all clean, well stocked and available.",cleanliness,positive,74253f6620c5c202,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q080,Dallas,multi_aspect_strong,cleanliness,focus,请推荐Dallas在房间设施、性价比、卫生干净三方面都比较均衡的酒店。,hotel in Dallas with clean and hygienic rooms,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,9a164e5741f44370_s000,"The rooms are very nicely decorate and cleaned, really enjoyed staying here.",room_facilities,positive,9a164e5741f44370,,,,,plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,quiet_sleep,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with quiet rooms for good sleep,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,39a1f885561db72a_s001,The hotel was adequate for our needs for one night.,general,positive,39a1f885561db72a,,,,,aspect_main_fallback_rerank;plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,quiet_sleep,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with quiet rooms for good sleep,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,ab99caf32a7c1e4b_s001,The rooms are great.,general,positive,ab99caf32a7c1e4b,,,,,aspect_main_fallback_rerank;plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,quiet_sleep,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with quiet rooms for good sleep,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,fb2dd30b49aae0d0_s000,Good accomodation value.,value,positive,fb2dd30b49aae0d0,,,,,aspect_main_fallback_rerank;plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,quiet_sleep,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with quiet rooms for good sleep,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,62e880c744314ebb_s000,Nice hotel. Staff friendly.,service,positive,62e880c744314ebb,,,,,aspect_main_fallback_rerank;plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,quiet_sleep,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with quiet rooms for good sleep,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,c0bdd786edc92cec_s001,Hotel was clean and well kept and in a great location.,location_transport,positive,c0bdd786edc92cec,,,,,aspect_main_fallback_rerank;plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,06ebb7d7792a3c37_s000,"nice place to stay on a budget, close to Waikiki, cafes and Ala Moana Shopping Center.",location_transport,positive,06ebb7d7792a3c37,,,,,aspect_main_no_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,c0bdd786edc92cec_s001,Hotel was clean and well kept and in a great location.,location_transport,positive,c0bdd786edc92cec,,,,,aspect_main_fallback_rerank;aspect_main_rerank;plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,06ebb7d7792a3c37_s006,"Yes, Ramada Plaza Waikiki is conveniently located near cafes, a rental car company, Oahu's famous Ala Moana Shopping Center and a 20-30 minute walk",location_transport,positive,06ebb7d7792a3c37,,,,,aspect_main_no_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,a6a173d6f7ef1acd_s000,The location is excellent.,location_transport,positive,a6a173d6f7ef1acd,,,,,aspect_main_fallback_rerank;aspect_main_rerank;plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,51715f1f263e4378_s000,"Even though this hotel is located (north end of Waikiki) away from the hustle and bustle of central Waikiki, we found this a wonderful spot.",location_transport,positive,51715f1f263e4378,,,,,aspect_main_no_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,62e880c744314ebb_s000,Nice hotel. Staff friendly.,service,positive,62e880c744314ebb,,,,,plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,fb2dd30b49aae0d0_s002,Hotel is on the edge of the resort area.,location_transport,positive,fb2dd30b49aae0d0,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,9e0364c2789e7a97_s001,Easy access onto Waikiki Beach via the Hilton Hawaiian Village Waikiki Beach Resort.,location_transport,positive,9e0364c2789e7a97,,,,,aspect_main_no_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,9ea2cffba7f43366_s000,"My visit to Honolulu was broken in two, and I stayed in the Ramada Plaza for 3 nights on the second leg the first was a week in a more upscale, centrally located hotel, but I far preferred the Ramada.",location_transport,negative,9ea2cffba7f43366,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,fb2dd30b49aae0d0_s000,Good accomodation value.,value,positive,fb2dd30b49aae0d0,,,,,plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,9e0364c2789e7a97_s000,"Although looking dated, the hotel was clean and in a good location for Waikiki.",location_transport,positive,9e0364c2789e7a97,,,,,aspect_main_no_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,ce0d4c35ac76ac5b_s000,The Ramada Waikiki is a great place to stay.,general,positive,ce0d4c35ac76ac5b,,,,,plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,location_transport,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with convenient location and transportation,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,f17431190a3bfc9a_s002,Location and parking are good and within a short walking distance we...,location_transport,positive,f17431190a3bfc9a,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q081,Honolulu,multi_aspect_strong,service,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with helpful and reliable service,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,62e880c744314ebb_s000,Nice hotel. Staff friendly.,service,positive,62e880c744314ebb,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank;plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,service,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with helpful and reliable service,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,9e0364c2789e7a97_s003,Hotel staff were helpful when needed.,service,positive,9e0364c2789e7a97,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank;plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,service,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with helpful and reliable service,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,1d9f905ccbabeccb_s000,"Very nice place, it was good quality for the price, and the staff were very friendly.",service,positive,1d9f905ccbabeccb,,,,,aspect_main_no_rerank
q081,Honolulu,multi_aspect_strong,service,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with helpful and reliable service,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,c0bdd786edc92cec_s001,Hotel was clean and well kept and in a great location.,location_transport,positive,c0bdd786edc92cec,,,,,plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,service,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with helpful and reliable service,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,e957686295e19004_s001,The staff was helpful and courteous.,service,positive,e957686295e19004,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q081,Honolulu,multi_aspect_strong,service,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with helpful and reliable service,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,39a1f885561db72a_s001,The hotel was adequate for our needs for one night.,general,positive,39a1f885561db72a,,,,,plain_city_test_rerank
q081,Honolulu,multi_aspect_strong,service,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with helpful and reliable service,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,afd2c3ff9f7fb08f_s004,We are so happy to hear that our staff was very helpful and friendly and the guest room met to your satisfaction.,service,positive,afd2c3ff9f7fb08f,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q081,Honolulu,multi_aspect_strong,service,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with helpful and reliable service,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,f43d3680f938c49c_s007,Please check out our room packages HOLO HOLO which is,service,neutral,f43d3680f938c49c,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q081,Honolulu,multi_aspect_strong,service,focus,请推荐Honolulu在安静睡眠、位置交通、服务三方面都比较均衡的酒店。,hotel in Honolulu with helpful and reliable service,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,fb2dd30b49aae0d0_s000,Good accomodation value.,value,positive,fb2dd30b49aae0d0,,,,,plain_city_test_rerank
q082,New Orleans,multi_aspect_strong,value,focus,请推荐New Orleans在性价比、卫生干净、房间设施三方面都比较均衡的酒店。,hotel in New Orleans with good value for money,445d9279fa58,Best Western Plus French Quarter Landmark Hotel,71affa8502040f0d_s000,"Lodging is expensive in New Orleans, but this place offers everything at a reasonable price.",value,positive,71affa8502040f0d,,,,,aspect_main_no_rerank
q082,New Orleans,multi_aspect_strong,value,focus,请推荐New Orleans在性价比、卫生干净、房间设施三方面都比较均衡的酒店。,hotel in New Orleans with good value for money,75334fbbe64c,"St. James Hotel, an Ascend Hotel Collection Member",bfadf45508eb134c_s000,The hotel was very nice for the price.,value,positive,bfadf45508eb134c,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank;plain_city_test_rerank
q082,New Orleans,multi_aspect_strong,value,focus,请推荐New Orleans在性价比、卫生干净、房间设施三方面都比较均衡的酒店。,hotel in New Orleans with good value for money,445d9279fa58,Best Western Plus French Quarter Landmark Hotel,74fb427c464da0e5_s005,Really the best deal in the French Quarter of New Orleans,value,positive,74fb427c464da0e5,,,,,aspect_main_no_rerank
q082,New Orleans,multi_aspect_strong,value,focus,请推荐New Orleans在性价比、卫生干净、房间设施三方面都比较均衡的酒店。,hotel in New Orleans with good value for money,445d9279fa58,Best Western Plus French Quarter Landmark Hotel,d58c047dc7d8f929_s000,Nice hotel in a good location.,location_transport,positive,d58c047dc7d8f929,,,,,plain_city_test_rerank
q082,New Orleans,multi_aspect_strong,value,focus,请推荐New Orleans在性价比、卫生干净、房间设施三方面都比较均衡的酒店。,hotel in New Orleans with good value for money,75334fbbe64c,"St. James Hotel, an Ascend Hotel Collection Member",8a92e81b2a828ecf_s000,Very nice place for the dollar.,value,positive,8a92e81b2a828ecf,,,,,aspect_main_fallback_rerank;aspect_main_rerank
