query_id,group_id,hotel_id,sentence_id,reason_text,citation_exists,in_current_evidence_pack,support_score,notes
q048,D_no_evidence_generation,5ac72eb101c1,,名称暗示可能性价比尚可。,0,0,0,no_evidence_group_no_citation_credit
q077,D_no_evidence_generation,bfb10d66f821,,靠近Angel Stadium，交通便利。,0,0,0,no_evidence_group_no_citation_credit
q077,D_no_evidence_generation,bfb10d66f821,,服务评分高，体验可靠。,0,0,0,no_evidence_group_no_citation_credit
q078,D_no_evidence_generation,72a9d2fbc96c,,总分较高，性价比可能较好,0,0,0,no_evidence_group_no_citation_credit
q078,D_no_evidence_generation,72a9d2fbc96c,,名称暗示设施完善,0,0,0,no_evidence_group_no_citation_credit
q079,D_no_evidence_generation,79c2d98fa1cb,,名称含Marriott，通常服务较好。,0,0,0,no_evidence_group_no_citation_credit
q079,D_no_evidence_generation,79c2d98fa1cb,,位于Medical District，交通便利。,0,0,0,no_evidence_group_no_citation_credit
q079,D_no_evidence_generation,7669c6fc99e7,,Hampton Inn品牌以服务著称。,0,0,0,no_evidence_group_no_citation_credit
q079,D_no_evidence_generation,7669c6fc99e7,,位于Downtown/N Loop，位置优越。,0,0,0,no_evidence_group_no_citation_credit
q080,D_no_evidence_generation,85a18ed72b1c,,Marriott品牌通常设施完善,0,0,0,no_evidence_group_no_citation_credit
q080,D_no_evidence_generation,85a18ed72b1c,,名称暗示提供住宿套餐，性价比高,0,0,0,no_evidence_group_no_citation_credit
q080,D_no_evidence_generation,d30be52b2a2a,,Marriott品牌通常注重卫生标准,0,0,0,no_evidence_group_no_citation_credit
q080,D_no_evidence_generation,d30be52b2a2a,,名称暗示提供住宿套餐，性价比高,0,0,0,no_evidence_group_no_citation_credit
q082,D_no_evidence_generation,75334fbbe64c,,整体评分较高，性价比高。,0,0,0,no_evidence_group_no_citation_credit
q082,D_no_evidence_generation,75334fbbe64c,,设施维护良好，环境整洁。,0,0,0,no_evidence_group_no_citation_credit
q083,D_no_evidence_generation,98bd44439ff5,,名称暗示位置便利,0,0,0,no_evidence_group_no_citation_credit
q083,D_no_evidence_generation,98bd44439ff5,,品牌提供可靠服务,0,0,0,no_evidence_group_no_citation_credit
q084,D_no_evidence_generation,4ba7bdc9b246,,总分最高，性价比高,0,0,0,no_evidence_group_no_citation_credit
q084,D_no_evidence_generation,4ba7bdc9b246,,名称暗示设施完善,0,0,0,no_evidence_group_no_citation_credit
q085,D_no_evidence_generation,f6c6d40a783b,,名称暗示高端服务体验,0,0,0,no_evidence_group_no_citation_credit
q085,D_no_evidence_generation,f6c6d40a783b,,评分较高可能反映位置便利,0,0,0,no_evidence_group_no_citation_credit
q086,D_no_evidence_generation,75fef46b9663,,设施舒适,0,0,0,no_evidence_group_no_citation_credit
q086,D_no_evidence_generation,75fef46b9663,,性价比高,0,0,0,no_evidence_group_no_citation_credit
